"id","nama_agency","pagu","hps","harga_penawaran","nama_pemenang","pemenang_2","harga_penawaran_2",cluster
6171011,'Perpustakaan Nasional R.I.',960000000,959287000,946900000,'CV. CAHAYA SENTOSA','PT. Tapianta Sumber Hidup',949200000,C0
6178011,'Badan Pendidikan dan Pelatihan Keuangan',1855135000,1045975000,784487000,'CV. MITRA JAYA UTAMA','CV BLAMBANGAN',1025767000,C0
6178011,'Badan Pendidikan dan Pelatihan Keuangan',1855135000,1045975000,784487000,'CV. MITRA JAYA UTAMA','CV. BORNEO SUKSES ABADI',997681000,C0
6178011,'Badan Pendidikan dan Pelatihan Keuangan',1855135000,1045975000,784487000,'CV. MITRA JAYA UTAMA','CV.JAYA SENTOSA',929439000,C0
6178011,'Badan Pendidikan dan Pelatihan Keuangan',1855135000,1045975000,784487000,'CV. MITRA JAYA UTAMA','PT. MADIA ASRIPRIMA',1022622950,C0
6180011,'Badan Pendidikan dan Pelatihan Keuangan',340380000,327450000,296298000,'CV. ULFAH','CV. MUTIARA AMARTA CITRA',310635000,C0
6183011,'Lembaga Sandi Negara',330990000,246295500,236518315,'CV.INTEGRAL ASIA','Pulau Candi Utama',237209500,C0
6185011,'LPSE Kementerian Keuangan Lampung',127250000,123545400,112586000,'CV.SARANA REZEKI MANDIRI','CV KALIPTRA ATUR RAYA',114895000,C0
6185011,'LPSE Kementerian Keuangan Lampung',127250000,123545400,112586000,'CV.SARANA REZEKI MANDIRI','CV. NS PUTRA MANDIRI',118140000,C0
6187011,'LPSE Kementerian Keuangan Yogyakarta',235428000,233658000,192716509,'CV. PERDIKAN BUANA KARYA','cv lianmas jaya',198935905,C0
6187011,'LPSE Kementerian Keuangan Yogyakarta',235428000,233658000,192716509,'CV. PERDIKAN BUANA KARYA','CV. LAYANAN TEKNIKA',206800396,C0
6187011,'LPSE Kementerian Keuangan Yogyakarta',235428000,233658000,192716509,'CV. PERDIKAN BUANA KARYA','CV. PAKER BARU',195000109,C0
6187011,'LPSE Kementerian Keuangan Yogyakarta',235428000,233658000,192716509,'CV. PERDIKAN BUANA KARYA','cv.eka jaya',195459986,C0
6198011,'LPSE Kementerian Keuangan Yogyakarta',108000000,105383000,92986815,'CV. PERDIKAN BUANA KARYA','CV. LAYANAN TEKNIKA',103400801,C0
6198011,'LPSE Kementerian Keuangan Yogyakarta',108000000,105383000,92986815,'CV. PERDIKAN BUANA KARYA','cv.eka jaya',94765831,C0
6198011,'LPSE Kementerian Keuangan Yogyakarta',108000000,105383000,92986815,'CV. PERDIKAN BUANA KARYA','DADI BERKAH',105155033,C0
6199011,'LPSE Kementerian Keuangan Wilayah Sulawesi Selatan',311000000,307600000,287600000,'CV. ARINA UTAMA','CV. AKILA UTAMA',303700000,C0
6199011,'LPSE Kementerian Keuangan Wilayah Sulawesi Selatan',311000000,307600000,287600000,'CV. ARINA UTAMA','CV. FAUZAN MUSTIKA',295570000,C0
6199011,'LPSE Kementerian Keuangan Wilayah Sulawesi Selatan',311000000,307600000,287600000,'CV. ARINA UTAMA','CV.Cahaya Muria',296120000,C0
6201011,'LPSE Kementerian Keuangan Bengkulu',660000000,659670000,629919000,'PERSADA GEMILANG','CV INOT',658999000,C0
6201011,'LPSE Kementerian Keuangan Bengkulu',660000000,659670000,629919000,'PERSADA GEMILANG','SERBA SERBI',658327000,C0
6203011,'Direktorat Jenderal Pajak',1269262500,1269262500,776374500,'PT. Adiska Tunggal Pasada','CV. DUA PUTRA PRIMA',955621150,C0
6203011,'Direktorat Jenderal Pajak',1269262500,1269262500,776374500,'PT. Adiska Tunggal Pasada','CV. DUTA BRILIAN CORPORATION',875820000,C0
6203011,'Direktorat Jenderal Pajak',1269262500,1269262500,776374500,'PT. Adiska Tunggal Pasada','CV. RICHARDO JAYA',802505000,C0
6203011,'Direktorat Jenderal Pajak',1269262500,1269262500,776374500,'PT. Adiska Tunggal Pasada','PT. INDOPUTRA MAS',917364800,C0
6203011,'Direktorat Jenderal Pajak',1269262500,1269262500,776374500,'PT. Adiska Tunggal Pasada','Pulau Candi Utama',939180000,C0
6204011,'LPSE Kementerian Keuangan Bengkulu',223200000,222870000,220556000,'SERBA SERBI','CV DERIE',222330000,C0
6204011,'LPSE Kementerian Keuangan Bengkulu',223200000,222870000,220556000,'SERBA SERBI','PERSADA GEMILANG',222005000,C0
6206011,'LPSE Kementerian Keuangan Bengkulu',223200000,222870000,221636000,'CV HELEN','CV DERIE',222512000,C0
6206011,'LPSE Kementerian Keuangan Bengkulu',223200000,222870000,221636000,'CV HELEN','CV RIZKY PUTRA',221962000,C0
6207011,'LPSE Kementerian Keuangan Bengkulu',223200000,222870000,221636000,'CV RIZKY PUTRA','CV INOT',222512000,C0
6209011,'LPSE Kementerian Keuangan Jawa Barat',250000000,248685008,195052000,'CV. MECOSUPRIN KREASI','PT PLUIT UTAMA BISNIS SUPLINDO',184041000,C0
6209011,'LPSE Kementerian Keuangan Jawa Barat',250000000,248685008,195052000,'CV. MECOSUPRIN KREASI','PT. Polindo Jasa Utama',196625000,C0
6214011,'Badan Pendidikan dan Pelatihan Keuangan',169000000,168844500,0,'HUDA TATA SARANA','CV Apik KArya',121137500,C0
6215011,'Bapepam - LK',269500000,268394500,243207250,'PT Daya Makara UI','PT BINAMAN UTAMA - PPM MANAJEMEN',262845000,C0
6215011,'Bapepam - LK',269500000,268394500,243207250,'PT Daya Makara UI','PT.POSITIVE MANAGEMENT CONSULTING',248658735,C0
6218011,'Direktorat Jenderal Anggaran',1398442100,1398442100,1245000000,'ANDALAN PRIMA ABADI','CV. DUA PUTRA PRIMA',1249304100,C0
6218011,'Direktorat Jenderal Anggaran',1398442100,1398442100,1245000000,'ANDALAN PRIMA ABADI','Pulau Candi Utama',1281731000,C0
6221011,'LPSE Kementerian Keuangan Jawa Barat',458605000,124043750,36098125,'PT. PESAGIMANDIRI PERKASA','CV Motekar',76851375,C0
6221011,'LPSE Kementerian Keuangan Jawa Barat',458605000,124043750,36098125,'PT. PESAGIMANDIRI PERKASA','CV. Agung Makmur',91276687,C0
6221011,'LPSE Kementerian Keuangan Jawa Barat',458605000,124043750,36098125,'PT. PESAGIMANDIRI PERKASA','CV. BAYU MANDIRI',99235000,C0
6221011,'LPSE Kementerian Keuangan Jawa Barat',458605000,124043750,36098125,'PT. PESAGIMANDIRI PERKASA','CV. DYNA MANDIRI',67480643,C0
6221011,'LPSE Kementerian Keuangan Jawa Barat',458605000,124043750,36098125,'PT. PESAGIMANDIRI PERKASA','CV.MARSHADITO INTAN PRIMA',95611250,C0
6221011,'LPSE Kementerian Keuangan Jawa Barat',458605000,124043750,36098125,'PT. PESAGIMANDIRI PERKASA','CV.Sinar Dewasa',82775000,C0
6221011,'LPSE Kementerian Keuangan Jawa Barat',458605000,124043750,36098125,'PT. PESAGIMANDIRI PERKASA','MARADJA ARTHA SONDANG',103812500,C0
6224011,'Lembaga Administrasi Negara',204000000,202662750,173771200,'pt. rizky ikhtiar mandiri','CV Riana Sakti Utama',193868700,C0
6224011,'Lembaga Administrasi Negara',204000000,202662750,173771200,'pt. rizky ikhtiar mandiri','CV. Dewi Catering Service',181396500,C0
6225011,'Kejaksaan Agung R.I.',133550114,132715000,0,'PT. PARIKESIT INDOTAMA','PT. BINAMADYA PERSADA',125070000,C0
6225011,'Kejaksaan Agung R.I.',133550114,132715000,0,'PT. PARIKESIT INDOTAMA','PT. Wahana Prakarsa Utama',128700000,C0
6231011,'LPSE Kementerian Keuangan Jambi',1014800000,931100000,886612000,'CV. DOETA GUNA JAMBI','CV. ADHIPATI MANGUN',884813000,C0
6241011,'LPSE Kementerian Keuangan Banten',295450000,294149000,273559497,'CV. CAHYA RIDHA UTAMA','CV. Cahaya Banten',267675848,C0
6241011,'LPSE Kementerian Keuangan Banten',295450000,294149000,273559497,'CV. CAHYA RIDHA UTAMA','CV. JEKA PUTRA',279442497,C0
6244011,'Badan Pendidikan dan Pelatihan Keuangan',144600000,144600000,99960000,'CV. Desada Theamada','CV. PUTRA MANDIRI',105000000,C0
6248011,'Direktorat Jenderal Bea dan Cukai',222971,222971,2041167000,'CV. Rifqi Pratama','PT. MENAK PIRMA PERSADA',2091843000,C0
6248011,'Direktorat Jenderal Bea dan Cukai',222971,222971,2041167000,'CV. Rifqi Pratama','PT. Ramoselina Indah',2072031000,C0
6249011,'Kejaksaan Agung R.I.',724464,707476,668000,'PT. MITRA PRABU PASUNDAN','PT. WIJAYA KARYA NUSANTARA',690000,C0
6252011,'Sekretariat Jenderal Kementerian Keuangan',300150,296902,269097,'PT Sparindo Alfa Persada','PT. KARYA GRAHA UNGGULAGUNG',294261,C0
6252011,'Sekretariat Jenderal Kementerian Keuangan',300150,296902,269097,'PT Sparindo Alfa Persada','PT. Swadana Megavisi',279958,C0
6253011,'LPSE Kementerian Keuangan Banten',211353000,211069000,200515000,'CV. JEKA PUTRA','CV. Cahaya Banten',196294000,C0
6253011,'LPSE Kementerian Keuangan Banten',211353000,211069000,200515000,'CV. JEKA PUTRA','CV. CAHYA RIDHA UTAMA',192072000,C0
6254011,'Kementerian Sekretariat Negara',308766,308766,256763,'RIOLITA INDAH','PT.Cempaka Adhi Jaya',255392,C0
6257011,'LPSE Kementerian Keuangan Jambi',190000000,165340000,145789000,'CV. AYE SDAP','CV. TRI PUTRA',148535000,C0
6257011,'LPSE Kementerian Keuangan Jambi',190000000,165340000,145789000,'CV. AYE SDAP','CV.PRIMA MANDIRI',149104000,C0
6258011,'Kementerian Sekretariat Negara',223860000,223040000,174102400,'pt. rizky ikhtiar mandiri','CV. ULFAH',180564000,C0
6260011,'Komisi Pemberantasan Korupsi',156500000,156500000,115500000,'CV Tujuh Utama','CV Grafindo Media',148500000,C0
6260011,'Komisi Pemberantasan Korupsi',156500000,156500000,115500000,'CV Tujuh Utama','CV. Agung Makmur',145750000,C0
6260011,'Komisi Pemberantasan Korupsi',156500000,156500000,115500000,'CV Tujuh Utama','CV.Sinar Dewasa',210463000,C0
6260011,'Komisi Pemberantasan Korupsi',156500000,156500000,115500000,'CV Tujuh Utama','PT. HARTOMO JAYA MANDIRI',147400000,C0
6260011,'Komisi Pemberantasan Korupsi',156500000,156500000,115500000,'CV Tujuh Utama','Usaha Mandiri',138127000,C0
6268011,'LPSE Kementerian Keuangan Kalimantan Tengah',338000000,338000000,290600000,'CV. SRI ARY MULTI','CV. ALDI JAYA',312650000,C0
6268011,'LPSE Kementerian Keuangan Kalimantan Tengah',338000000,338000000,290600000,'CV. SRI ARY MULTI','CV.KELADAN JAYA',317613000,C0
6268011,'LPSE Kementerian Keuangan Kalimantan Tengah',338000000,338000000,290600000,'CV. SRI ARY MULTI','soteria pambelum raya',265000000,C0
6273011,'LPSE Kementerian Keuangan Bengkulu',300000000,299993000,277711000,cv.dirgahutama,'cv Citra Sejati',268345000,C0
6282011,'Bapepam - LK',1200000000,1175393528,954000000,'PT. CITRA MEDIA PRIMA','PT. Lensa Globalindo',1046100198,C0
6284011,'Badan Pendidikan dan Pelatihan Keuangan',615000000,613932000,572191092,'CV INTI GANA MANDIRI','CV Motekar',577587120,C0
6286011,'Direktorat Jenderal Bea dan Cukai',2053235000,2011820000,1715554500,'PT. Maharani Marga Sejahtera','CV Sembilan Benua',1741234000,C0
6287011,'LPSE Kementerian Keuangan Kalimantan Selatan',789820000,659857000,615572048,'CV. SURYA ENDAR GROUP','CV.ALGYS PUTRA',643800000,C0
6287011,'LPSE Kementerian Keuangan Kalimantan Selatan',789820000,659857000,615572048,'CV. SURYA ENDAR GROUP','CV.ANUGRAH KARYA MANDIRI',638964000,C0
6287011,'LPSE Kementerian Keuangan Kalimantan Selatan',789820000,659857000,615572048,'CV. SURYA ENDAR GROUP',cv.bunraflia,644035000,C0
6292011,'Komisi Pemberantasan Korupsi',204130740,204130740,172574000,'PT.DI MAX SOLUTION DATA','CV. BATUHOLING PERSADA JAYA',198822800,C0
6292011,'Komisi Pemberantasan Korupsi',204130740,204130740,172574000,'PT.DI MAX SOLUTION DATA','PT.ELIYANA SEJAHTERA',183437210,C0
6301011,'LPSE Kementerian Keuangan Wilayah Sulawesi Selatan',2128848150,2124650000,2087366600,CV.BERKAT,'CV KAMSRI JAYA',2119499800,C0
6302011,'Direktorat Jenderal Pajak',500700,482582,445450,'KEVIN NABALIS UTAMA','PT. Mulia Mukti Sejahtera',446388,C0
6305011,'Perpustakaan Nasional R.I.',1630000000,1629005000,1605000000,'CV. ROMA','CV. CAHAYA SENTOSA',1607950000,C0
6305011,'Perpustakaan Nasional R.I.',1630000000,1629005000,1605000000,'CV. ROMA','CV. Nirwana Adyasa',1607200000,C0
6305011,'Perpustakaan Nasional R.I.',1630000000,1629005000,1605000000,'CV. ROMA','PT. Tapianta Sumber Hidup',1608600000,C0
6310011,'LPSE Kementerian Keuangan Sumatera Selatan',113700000,113700000,110260000,'CV Ridho Lestari','cv. aprillia',113410000,C0
6310011,'LPSE Kementerian Keuangan Sumatera Selatan',113700000,113700000,110260000,'CV Ridho Lestari','CV. ZAFIRA',107800000,C0
6311011,'LPSE Kementerian Keuangan Jawa Barat',798562000,644886000,555317000,'CV. RIVAL','PT. Cahayamurni Artha Langgeng',582538000,C0
6346011,'LPSE Kementerian Keuangan Kalimantan Timur',1870450250,1468517435,1292588000,'CV. RAIH PANGESTU','CV. Dita Karya Sejati',1376540000,C0
6346011,'LPSE Kementerian Keuangan Kalimantan Timur',1870450250,1468517435,1292588000,'CV. RAIH PANGESTU','CV. Tri Utama Prima',1338898000,C0
6347011,'LPSE Kementerian Keuangan Bali',119700000,112384800,109345500,'CV. WIRA MANDIRI','CV. BAMA DANEWI',110286000,C0
6347011,'LPSE Kementerian Keuangan Bali',119700000,112384800,109345500,'CV. WIRA MANDIRI','CV. PRANAWIJAYA',111285900,C0
6354011,'Sekretariat Jenderal Kementerian Keuangan',655000,584042,577500,'PT.SIGMA CIPTA CARAKA','Hewlett-Packard Berca Servisindo',1605205,C0
6357011,'Direktorat Jenderal Kekayaan Negara',229100,1957230000,0,'PT EXA DATA INTERNATIONAL','PT. DATACARAKA SOLUSINDO',1663200000,C0
6357011,'Direktorat Jenderal Kekayaan Negara',229100,1957230000,0,'PT EXA DATA INTERNATIONAL','PT. QUADRA SOLUTION',1788600000,C0
6362011,'LPSE Kementerian Keuangan Jawa Timur',306195000,140343000,0,'CV Apik KArya','CV. NITYA KONSULTAN',99027000,C0
6364011,'Direktorat Jenderal Bea dan Cukai',84810330,84000000,0,'HUDA TATA SARANA','PT. Cinipta Triutama Jaya',77000000,C0
6365011,'Perpustakaan Nasional R.I.',797680,797680,781727,'PT. SMARTHUB TERCHNOLOGIES','PT Astra Graphia Information Technology',783322,C0
6365011,'Perpustakaan Nasional R.I.',797680,797680,781727,'PT. SMARTHUB TERCHNOLOGIES','PT. GRAHA INFORESINDO',785715,C0
6366011,'Kejaksaan Agung R.I.',126979000,124948000,0,'PT. DEKA TARAPTI','PT. BAYU BERLIAN MANDIRI',117553000,C0
6366011,'Kejaksaan Agung R.I.',126979000,124948000,0,'PT. DEKA TARAPTI','PT. REKAGRAHA INDAH ABADI',106474500,C0
6378011,'Sekretariat Presiden Jakarta',358250000,313699840,301675000,'PT. SUMBERDAYA KOMPTELINDOTAMA','CV Ayu Sarana Pertiwi',309647800,C0
6378011,'Sekretariat Presiden Jakarta',358250000,313699840,301675000,'PT. SUMBERDAYA KOMPTELINDOTAMA','CV Pelita Utama Mandiri',312400000,C0
6378011,'Sekretariat Presiden Jakarta',358250000,313699840,301675000,'PT. SUMBERDAYA KOMPTELINDOTAMA','PT. MARINDO GABE MANDIRI',306350000,C0
6382011,'LPSE Kementerian Keuangan Jawa Timur',300000000,110616000,56650000,'UD. Anugrah','CV. AJIRASA MAKMUR ABADI',106122500,C0
6382011,'LPSE Kementerian Keuangan Jawa Timur',300000000,110616000,56650000,'UD. Anugrah','CV. Global Jaya',89100000,C0
6382011,'LPSE Kementerian Keuangan Jawa Timur',300000000,110616000,56650000,'UD. Anugrah','CV. TWIN ATTHALLAH JAYA',91850000,C0
6383011,'Direktorat Jenderal Perbendaharaan',474000000,473820000,431022000,'CV. Rifqi Pratama','CV. BILLY UTAMA',407353000,C0
6385011,'Kementerian Sekretariat Negara',650000,605016,583000,'PT. KARYA TUGAS ANDA','CV. DELIMA MANDIRI',589100,C0
6387011,'Direktorat Jenderal Bea dan Cukai',550000000,549975000,460256500,'PT. ERASTORE','CV MIKRO SUPPLIES',476619000,C0
6387011,'Direktorat Jenderal Bea dan Cukai',550000000,549975000,460256500,'PT. ERASTORE','CV. JAYA MUKTI',548259250,C0
6387011,'Direktorat Jenderal Bea dan Cukai',550000000,549975000,460256500,'PT. ERASTORE','CV. Panah Perak Perkasa',531963300,C0
6387011,'Direktorat Jenderal Bea dan Cukai',550000000,549975000,460256500,'PT. ERASTORE','Karya Citra Sarana',527804587,C0
6387011,'Direktorat Jenderal Bea dan Cukai',550000000,549975000,460256500,'PT. ERASTORE','PT. Mitrasuci Mandiri',475266660,C0
6387011,'Direktorat Jenderal Bea dan Cukai',550000000,549975000,460256500,'PT. ERASTORE','PT. Power Sistem Integrasi',525751600,C0
6387011,'Direktorat Jenderal Bea dan Cukai',550000000,549975000,460256500,'PT. ERASTORE','PT.TRIKARYA KUALA',488867500,C0
6393011,'LPSE Kementerian Keuangan Wilayah Sulawesi Selatan',181860000,181860000,178402400,cv.tosiwa,Almayra,178981000,C0
6395011,'Perwakilan BPKP Provinsi DKI Jakarta',213825000,192504000,183253000,'PT NUSA TELAGA MAHKOTA','CV. DHARMA HUTAMA KARYA',186155000,C0
6397011,'Komisi Pengawas Persaingan Usaha RI',250000000,250000000,195250000,'CV. SUMBER SULUH','CV. Quadra Insan Makmur',229001000,C0
6397011,'Komisi Pengawas Persaingan Usaha RI',250000000,250000000,195250000,'CV. SUMBER SULUH','PT. Sari Graha Mulya',248600000,C0
6399011,'Direktorat Jenderal Pajak',1375565000,1371832191,877178170,'CV. DWICITRA GRAFINDO','CV. Agung Makmur',994577414,C0
6399011,'Direktorat Jenderal Pajak',1375565000,1371832191,877178170,'CV. DWICITRA GRAFINDO','CV. Artha Swan Jaya',983282850,C0
6399011,'Direktorat Jenderal Pajak',1375565000,1371832191,877178170,'CV. DWICITRA GRAFINDO','DINAMIKA INDO MEDIA',1023700000,C0
6399011,'Direktorat Jenderal Pajak',1375565000,1371832191,877178170,'CV. DWICITRA GRAFINDO','Dua Marga Jaya',1023637725,C0
6399011,'Direktorat Jenderal Pajak',1375565000,1371832191,877178170,'CV. DWICITRA GRAFINDO','INTAN SAKTI',955465027,C0
6399011,'Direktorat Jenderal Pajak',1375565000,1371832191,877178170,'CV. DWICITRA GRAFINDO','PT. Polindo Jasa Utama',1209036675,C0
6399011,'Direktorat Jenderal Pajak',1375565000,1371832191,877178170,'CV. DWICITRA GRAFINDO','PT. Saka Mitra Kompetensi',983403179,C0
6399011,'Direktorat Jenderal Pajak',1375565000,1371832191,877178170,'CV. DWICITRA GRAFINDO','PT.MITRA MAJU SEJAHTERA',1024225279,C0
6401011,'LPSE Kementerian Keuangan Bengkulu',240000000,240000000,237210000,'CV.SELUMA BERSAUDARA','cv. elsafira jaya',238420000,C0
6403011,'LPSE Kementerian Keuangan Papua Barat',1076000000,1076000000,1074921000,'CV. Firman jaya','CV. Naga Uleng',845191000,C0
6403011,'LPSE Kementerian Keuangan Papua Barat',1076000000,1076000000,1074921000,'CV. Firman jaya','EAST INDO JAYA',1075137000,C0
6406011,'LPSE Kementerian Keuangan Sumatera Barat',217800000,217440000,146487000,'CV. MECOSUPRIN KREASI','CV TRI AGUNG NASIONAL',167717000,C0
6406011,'LPSE Kementerian Keuangan Sumatera Barat',217800000,217440000,146487000,'CV. MECOSUPRIN KREASI','CV. NIRWANA JAYA',201828302,C0
6406011,'LPSE Kementerian Keuangan Sumatera Barat',217800000,217440000,146487000,'CV. MECOSUPRIN KREASI','DINAMIKA INDO MEDIA',184824000,C0
6406011,'LPSE Kementerian Keuangan Sumatera Barat',217800000,217440000,146487000,'CV. MECOSUPRIN KREASI','DIRGA SURYA',197439000,C0
6406011,'LPSE Kementerian Keuangan Sumatera Barat',217800000,217440000,146487000,'CV. MECOSUPRIN KREASI','PT. Polindo Jasa Utama',148610000,C0
6407011,'LPSE Kementerian Keuangan Sumatera Barat',1887473000,1814971000,960597348,'PT. Saka Mitra Kompetensi','CV TRI AGUNG NASIONAL',818000000,C0
6407011,'LPSE Kementerian Keuangan Sumatera Barat',1887473000,1814971000,960597348,'PT. Saka Mitra Kompetensi','CV. Artha Swan Jaya',976742800,C0
6407011,'LPSE Kementerian Keuangan Sumatera Barat',1887473000,1814971000,960597348,'PT. Saka Mitra Kompetensi','CV. NIRWANA JAYA',1699581427,C0
6407011,'LPSE Kementerian Keuangan Sumatera Barat',1887473000,1814971000,960597348,'PT. Saka Mitra Kompetensi','CV. PADI MERUNDUK GRAFIKA',1278377067,C0
6407011,'LPSE Kementerian Keuangan Sumatera Barat',1887473000,1814971000,960597348,'PT. Saka Mitra Kompetensi','CV. PEGAGAN SELARAS',1217052100,C0
6407011,'LPSE Kementerian Keuangan Sumatera Barat',1887473000,1814971000,960597348,'PT. Saka Mitra Kompetensi','DINAMIKA INDO MEDIA',1086873390,C0
6407011,'LPSE Kementerian Keuangan Sumatera Barat',1887473000,1814971000,960597348,'PT. Saka Mitra Kompetensi','PT. CERYA RIAU MANDIRI PRINTING',1359049340,C0
6407011,'LPSE Kementerian Keuangan Sumatera Barat',1887473000,1814971000,960597348,'PT. Saka Mitra Kompetensi','PT. GRAFICINDO MEGAH UTAMA',1731688970,C0
6407011,'LPSE Kementerian Keuangan Sumatera Barat',1887473000,1814971000,960597348,'PT. Saka Mitra Kompetensi','PT. MULTI MAJU SEJAHTERA',983919000,C0
6407011,'LPSE Kementerian Keuangan Sumatera Barat',1887473000,1814971000,960597348,'PT. Saka Mitra Kompetensi','PT. Polindo Jasa Utama',1271208950,C0
6407011,'LPSE Kementerian Keuangan Sumatera Barat',1887473000,1814971000,960597348,'PT. Saka Mitra Kompetensi',UD.HERNAS,1342656000,C0
6408011,'Direktorat Jenderal Perbendaharaan',498960000,498960000,377213760,'CV. CHARLES MARPA PRIMA','CV Tika Utama',490228200,C0
6408011,'Direktorat Jenderal Perbendaharaan',498960000,498960000,377213760,'CV. CHARLES MARPA PRIMA','PT SIMTO LESTARI',425700000,C0
6413011,'Direktorat Jenderal Pajak',800000000,790741683,466510000,'CV. GELORA TATA SARANA','Cakra Multiguna PT.',636669000,C0
6413011,'Direktorat Jenderal Pajak',800000000,790741683,466510000,'CV. GELORA TATA SARANA','CV. BAYU MANDIRI',514525000,C0
6413011,'Direktorat Jenderal Pajak',800000000,790741683,466510000,'CV. GELORA TATA SARANA','CV. CEBU MANUNGGAL DAYA',665081395,C0
6413011,'Direktorat Jenderal Pajak',800000000,790741683,466510000,'CV. GELORA TATA SARANA','CV. GALUNG BROTHERS',591426000,C0
6413011,'Direktorat Jenderal Pajak',800000000,790741683,466510000,'CV. GELORA TATA SARANA','CV. RICHARDO JAYA',507386000,C0
6413011,'Direktorat Jenderal Pajak',800000000,790741683,466510000,'CV. GELORA TATA SARANA','CV. THALIB SUKSES MANDIRI',541640000,C0
6413011,'Direktorat Jenderal Pajak',800000000,790741683,466510000,'CV. GELORA TATA SARANA','CV. Trimitra Sejati',587290000,C0
6413011,'Direktorat Jenderal Pajak',800000000,790741683,466510000,'CV. GELORA TATA SARANA','CV.Bhina Sana Kuarga',506408100,C0
6413011,'Direktorat Jenderal Pajak',800000000,790741683,466510000,'CV. GELORA TATA SARANA','PT. Adiska Tunggal Pasada',548531500,C0
6413011,'Direktorat Jenderal Pajak',800000000,790741683,466510000,'CV. GELORA TATA SARANA','PT. NIZATRA LESTARI',679272000,C0
6413011,'Direktorat Jenderal Pajak',800000000,790741683,466510000,'CV. GELORA TATA SARANA','PT. ROUDHOH PRATAMA',504519400,C0
6413011,'Direktorat Jenderal Pajak',800000000,790741683,466510000,'CV. GELORA TATA SARANA','PT. SHANTRY SURYA ANUGERAH',582328436,C0
